days,Position X (m),Position Y (m),Position Z (m)
456,8220653973.019066,73690270896.94916,1533837934.5441592
457,4345164954.258032,74482715565.26097,1821294741.5266063
458,459695102.35622454,75097855164.9391,2104413556.6761065
459,-3426500503.655742,75537804773.34586,2382621476.120854
460,-7304539213.413317,75805226036.83601,2655386536.268285
461,-11165941967.821718,75903273211.73431,2922218316.592126
462,-15002657128.03985,75835538857.33311,3182668031.148358
463,-18807077418.13172,75606000130.85725,3436328166.300501
464,-22572050529.27187,75218966490.29095,3682831724.9339294
465,-26290884000.936035,74679029464.6493,3921851137.9142175
466,-29957345032.290676,73991015008.91553,4153096902.096749
467,-33565655889.09527,73159938827.21458,4376316001.237764
468,-37110485562.302986,72190964926.21269,4591290162.090266
469,-40586938308.674255,71089367553.30313,4797833993.157403
470,-43990539665.365234,69860496581.85686,4995793048.340711
471,-47317220483.481544,68509746328.79147,5185041852.327991
472,-50563299473.35155,67042527727.38314,5365481919.229239
473,-53725464699.57923,65464243729.572556,5537039790.851236
474,-56800754409.03662,63780267775.65197,5699665116.218065
475,-59786537521.58334,61995925143.6553,5853328789.571778
476,-62680494062.72238,60116476974.4453,5998021160.166877
477,-65480595770.47768,58147106759.87219,6133750323.719948
478,-68185087066.036125,56092909079.02863,6260540502.386822
479,-70792466539.38737,53958880370.23827,6378430517.594294
480,-73301469067.36287,51749911532.83,6487472357.921908
481,-75711048652.0078,49470782161.96452,6587729842.475449
482,-78020362041.89146,47126156230.94647,6679277378.778194
483,-80228753177.47614,44720579047.87174,6762198813.088599
484,-82335738483.68216,42258475326.55686,6836586370.194373
485,-84340993017.94818,39744148225.025215,6902539679.095788
486,-86244337470.03036,37181779218.03515,6960164880.540841
487,-88045726000.16257,34575428682.96764,7009573812.080409
488,-89745234894.6819,31929037090.658775,7050883266.144878
489,-91343052012.505,29246426704.33645,7084214316.580454
490,-92839466991.6433,26531303700.622856,7109691709.10225
491,-94234862182.02226,23787260636.551533,7127443311.204181
492,-95529704269.00139,21017779195.708626,7137599617.1973295
493,-96724536550.98564,18226233154.951458,7140293304.215947
494,-97819971834.21126,15415891520.709587,7135658835.223019
495,-98816685908.03505,12589921790.671116,7123832105.256642
